run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"6bf1f8df-b4ba-410a-bff5-59a4e8fe1377",0,2,"healthy",0.927253,235.636383,20.146011,599.132080,547.019592,363.495697,526.873596,191516.281250
"6bf1f8df-b4ba-410a-bff5-59a4e8fe1377",1,2,"healthy",0.913768,0.000000,0.000000,381.181030,230.113586,381.181030,230.113586,87714.937500
"639406d0-1287-439c-a401-589c1ac52278",0,3,"miner",0.962528,133.174438,103.370682,457.607788,539.350708,324.433350,435.980042,141446.468750
"fb85c2dc-789d-4a9c-81bf-27a41b45d174",0,1,"brown_eye_spot",0.982423,135.099106,138.297607,527.649292,489.257233,392.550171,350.959625,137769.265625
"023d12fe-451e-4871-901e-ea347f542b44",0,0,"algal_spot",0.976538,107.593903,81.778259,533.818420,537.099854,426.224518,455.321594,194069.234375
"25f389f5-e341-48a4-9102-1795a7991518",0,3,"miner",0.967698,140.322052,188.298523,526.615234,550.057068,386.293182,361.758545,139744.859375
"e70a2981-0c96-406a-aefc-a3e1520b2e76",0,2,"healthy",0.973810,43.390533,89.650391,593.013550,546.814697,549.623047,457.164307,251268.046875
"f8a1ec78-0fd4-4127-aeb9-9d5115b24b0c",0,4,"phoma",0.967975,48.872040,141.822922,599.971069,517.145630,551.098999,375.322693,206839.953125
"0a9e150a-f154-4742-8c33-89fd9a72f6a8",0,3,"miner",0.967300,80.889908,141.033813,571.226440,413.970459,490.336548,272.936646,133830.812500
"e24c69f5-da61-479a-b935-2bbabe7714fc",0,4,"phoma",0.972653,52.860413,117.146942,595.277344,562.759399,542.416931,445.612457,241707.734375
"b74f7097-e902-4bb3-9a85-59e6853db9d6",0,1,"brown_eye_spot",0.957917,110.330307,154.507034,536.183777,540.897095,425.853455,386.390076,164545.546875
"853d1bd6-a2f6-42a5-91b6-c9e83e9e2b3a",0,1,"brown_eye_spot",0.965738,107.168152,150.332855,608.125305,525.007813,500.957153,374.674957,187696.093750
"8859c6b7-b6e7-4baa-937e-53f38c64af9a",0,2,"healthy",0.963792,161.683762,94.654724,463.927795,630.696960,302.244019,536.042236,162015.562500
"98519bd5-fd7e-41a1-8e1a-69f4b3d52804",0,5,"powdery_mildew",0.933934,145.975662,75.992371,463.353577,520.963989,317.377930,444.971619,141224.171875
