run_id,rank,class_id,class_name,confidence,x1,y1,x2,y2,width,height,area
"8f1c9c77-d862-4730-aa73-b3aac0b893d4",0,5,"powdery_mildew",0.921426,109.969971,84.386902,535.802124,582.995728,425.832153,498.608826,212323.671875
"c25c7e62-b416-4a4f-962a-f3b9efe668f5",0,5,"powdery_mildew",0.926935,105.181519,195.708054,629.136841,487.154388,523.955322,291.446350,152704.859375
"c25c7e62-b416-4a4f-962a-f3b9efe668f5",1,5,"powdery_mildew",0.423234,0.263031,207.715973,172.544312,408.570068,172.281281,200.854095,34603.402344
"c25c7e62-b416-4a4f-962a-f3b9efe668f5",2,5,"powdery_mildew",0.413427,485.032837,0.000000,639.000000,136.759338,153.967163,136.759338,21056.447266
"73d3f78b-f73b-49f8-aca6-df48fb688da9",0,4,"phoma",0.968646,58.633850,96.796768,583.615540,480.929077,524.981689,384.132324,201662.437500
"645b13bc-4946-4291-a800-3a8a8d87c051",0,1,"brown_eye_spot",0.974923,90.371399,117.336914,493.228149,585.109192,402.856750,467.772278,188445.218750
"cf2fbf97-420b-4d32-854c-a9d91183b497",0,2,"healthy",0.965276,40.390869,71.229858,615.348999,563.989136,574.958130,492.759277,283315.937500
"6fb0c3e2-287e-4e41-adf6-eb9ca701a8ea",0,3,"miner",0.962735,133.276779,103.244156,457.645203,539.447388,324.368408,436.203247,141490.546875
"07b058aa-236c-44c2-bb31-a12443e0ee56",0,4,"phoma",0.972529,41.222748,117.275986,585.125061,561.684692,543.902344,444.408691,241714.921875
"d0af81aa-5739-473c-9e02-07854a48c108",0,1,"brown_eye_spot",0.972753,69.895187,68.218857,508.022888,541.214355,438.127686,472.995483,207232.421875
"2f403948-c22f-46a1-854c-7e4293104676",0,0,"algal_spot",0.795763,63.637131,204.191284,597.794312,446.315338,534.157166,242.124054,129332.296875
"38111ca6-c5cd-4052-817f-bf0ce5fd6c95",0,1,"brown_eye_spot",0.970643,39.206573,126.578751,587.587708,394.901428,548.381104,268.322693,147143.093750
"b8c6c675-b052-46a7-996e-c21cb24af1c0",0,2,"healthy",0.980905,40.403625,91.262634,612.736450,546.617188,572.332825,455.354553,260614.359375
"e346066a-5c9e-45b5-b252-590980c0c9d7",0,1,"brown_eye_spot",0.972956,127.834656,123.602325,528.539917,466.581635,400.705261,342.979309,137433.609375
